#,Date-Time (CDT),Temperature   (°F),RH   (%),Dew Point   (°F),Host Connected,Stopped,End of File
1443,04/29/2023 13:03:44,71.65,41.680,47.17,,,
1444,04/29/2023 13:04:44,71.65,41.660,47.16,,,
1445,04/29/2023 13:05:44,71.65,41.620,47.14,,,
1446,04/29/2023 13:06:44,71.65,41.620,47.14,,,
1447,04/29/2023 13:07:44,71.71,41.550,47.14,,,
1448,04/29/2023 13:08:44,71.71,41.460,47.08,,,
1449,04/29/2023 13:09:44,71.71,41.430,47.06,,,
1450,04/29/2023 13:10:44,71.71,41.410,47.05,,,
1451,04/29/2023 13:11:44,71.71,41.390,47.04,,,
1452,04/29/2023 13:12:44,71.71,41.380,47.03,,,
1453,04/29/2023 13:13:44,71.65,41.240,46.89,,,
1454,04/29/2023 13:14:44,71.65,41.230,46.89,,,
1455,04/29/2023 13:15:44,71.65,41.150,46.83,,,
1456,04/29/2023 13:16:44,71.65,41.140,46.83,,,
1457,04/29/2023 13:17:44,71.65,41.080,46.79,,,
1458,04/29/2023 13:18:44,71.65,41.050,46.77,,,
1459,04/29/2023 13:19:44,71.65,40.960,46.71,,,
1460,04/29/2023 13:20:44,71.65,40.900,46.67,,,
1461,04/29/2023 13:21:44,71.65,40.920,46.68,,,
1462,04/29/2023 13:22:44,71.65,40.920,46.69,,,
1463,04/29/2023 13:23:44,71.65,40.880,46.66,,,
1464,04/29/2023 13:24:44,71.65,40.830,46.63,,,
1465,04/29/2023 13:25:44,71.65,40.820,46.62,,,
1466,04/29/2023 13:26:44,71.65,40.810,46.62,,,
1467,04/29/2023 13:27:44,71.65,40.750,46.57,,,
1468,04/29/2023 13:28:44,71.65,40.790,46.60,,,
1469,04/29/2023 13:29:44,71.62,40.730,46.53,,,
1470,04/29/2023 13:30:44,71.62,40.750,46.55,,,
1471,04/29/2023 13:31:44,71.62,40.730,46.53,,,
1472,04/29/2023 13:32:44,71.62,40.700,46.51,,,
1473,04/29/2023 13:33:44,71.62,40.610,46.45,,,
1474,04/29/2023 13:34:44,71.65,40.580,46.47,,,
1475,04/29/2023 13:35:44,71.65,40.560,46.45,,,
1476,04/29/2023 13:36:44,71.65,40.470,46.39,,,
1477,04/29/2023 13:37:44,71.65,40.440,46.37,,,
1478,04/29/2023 13:38:44,71.62,40.410,46.32,,,
1479,04/29/2023 13:39:44,71.62,40.390,46.31,,,
1480,04/29/2023 13:40:44,71.62,40.390,46.31,,,
1481,04/29/2023 13:41:44,71.65,40.390,46.34,,,
1482,04/29/2023 13:42:44,71.62,40.340,46.28,,,
1483,04/29/2023 13:43:44,71.62,40.340,46.27,,,
1484,04/29/2023 13:44:44,71.62,40.300,46.25,,,
1485,04/29/2023 13:45:44,71.62,40.330,46.27,,,
1486,04/29/2023 13:46:44,71.65,40.280,46.27,,,
1487,04/29/2023 13:47:44,71.65,40.220,46.23,,,
1488,04/29/2023 13:48:44,71.65,40.160,46.19,,,
1489,04/29/2023 13:49:44,71.65,40.120,46.16,,,
1490,04/29/2023 13:50:44,71.65,40.090,46.14,,,
1491,04/29/2023 13:51:44,71.65,40.060,46.12,,,
1492,04/29/2023 13:52:44,71.65,40.010,46.09,,,
1493,04/29/2023 13:53:44,71.65,39.950,46.05,,,
1494,04/29/2023 13:54:44,71.65,39.930,46.04,,,
1495,04/29/2023 13:55:44,71.65,39.890,46.01,,,
1496,04/29/2023 13:56:44,71.62,39.830,45.94,,,
1497,04/29/2023 13:57:44,71.62,39.840,45.95,,,
1498,04/29/2023 13:58:44,71.62,39.830,45.94,,,
1499,04/29/2023 13:59:44,71.62,39.840,45.95,,,
1500,04/29/2023 14:00:44,71.62,39.780,45.90,,,
1501,04/29/2023 14:01:44,71.65,39.780,45.94,,,
1502,04/29/2023 14:02:44,71.65,39.710,45.89,,,
1503,04/29/2023 14:03:44,71.65,39.640,45.84,,,
1504,04/29/2023 14:04:44,71.62,39.580,45.77,,,
1505,04/29/2023 14:05:44,71.62,39.560,45.76,,,
1506,04/29/2023 14:06:44,71.58,39.470,45.67,,,
1507,04/29/2023 14:07:44,71.53,39.420,45.58,,,
1508,04/29/2023 14:08:44,71.53,39.430,45.59,,,
1509,04/29/2023 14:09:44,71.53,39.500,45.64,,,
1510,04/29/2023 14:10:44,71.53,39.460,45.61,,,
1511,04/29/2023 14:11:44,71.58,39.410,45.63,,,
1512,04/29/2023 14:12:44,71.62,39.390,45.65,,,
1513,04/29/2023 14:13:44,71.62,39.330,45.61,,,
1514,04/29/2023 14:14:44,71.58,39.290,45.55,,,
1515,04/29/2023 14:15:44,71.62,39.310,45.59,,,
1516,04/29/2023 14:16:44,71.62,39.200,45.52,,,
1517,04/29/2023 14:17:44,71.62,39.180,45.51,,,
1518,04/29/2023 14:18:44,71.62,39.130,45.47,,,
1519,04/29/2023 14:19:44,71.58,39.030,45.37,,,
1520,04/29/2023 14:20:44,71.58,39.030,45.37,,,
1521,04/29/2023 14:21:44,71.53,38.920,45.25,,,
1522,04/29/2023 14:22:44,71.53,38.980,45.29,,,
1523,04/29/2023 14:23:44,71.49,38.950,45.24,,,
1524,04/29/2023 14:24:44,71.49,39.000,45.27,,,
1525,04/29/2023 14:25:44,71.49,39.030,45.29,,,
1526,04/29/2023 14:26:44,71.53,39.020,45.32,,,
1527,04/29/2023 14:27:44,71.58,38.980,45.34,,,
1528,04/29/2023 14:28:44,71.58,38.880,45.27,,,
1529,04/29/2023 14:29:44,71.58,38.820,45.23,,,
1530,04/29/2023 14:30:44,71.62,38.710,45.19,,,
1531,04/29/2023 14:31:44,71.62,38.710,45.19,,,
1532,04/29/2023 14:32:44,71.62,38.650,45.15,,,
1533,04/29/2023 14:33:44,71.62,38.620,45.12,,,
1534,04/29/2023 14:34:44,71.58,38.620,45.09,,,
1535,04/29/2023 14:35:44,71.58,38.620,45.09,,,
1536,04/29/2023 14:36:44,71.58,38.530,45.03,,,
1537,04/29/2023 14:37:44,71.58,38.510,45.02,,,
1538,04/29/2023 14:38:44,71.53,38.510,44.97,,,
1539,04/29/2023 14:39:44,71.53,38.560,45.00,,,
1540,04/29/2023 14:40:44,71.53,38.530,44.98,,,
1541,04/29/2023 14:41:44,71.58,38.510,45.02,,,
1542,04/29/2023 14:42:44,71.58,38.490,45.00,,,
1543,04/29/2023 14:43:44,71.62,38.490,45.04,,,
1544,04/29/2023 14:44:44,71.62,38.410,44.98,,,
1545,04/29/2023 14:45:44,71.62,38.260,44.88,,,
1546,04/29/2023 14:46:44,71.62,38.220,44.85,,,
1547,04/29/2023 14:47:44,71.65,38.200,44.87,,,
1548,04/29/2023 14:48:44,71.62,38.180,44.83,,,
1549,04/29/2023 14:49:44,71.62,38.180,44.82,,,
1550,04/29/2023 14:50:44,71.65,38.180,44.86,,,
1551,04/29/2023 14:51:44,71.65,38.180,44.86,,,
1552,04/29/2023 14:52:44,71.65,38.180,44.86,,,
1553,04/29/2023 14:53:44,71.65,38.180,44.86,,,
1554,04/29/2023 14:54:44,71.65,38.150,44.83,,,
1555,04/29/2023 14:55:44,71.65,38.130,44.83,,,
1556,04/29/2023 14:56:44,71.65,38.100,44.80,,,
1557,04/29/2023 14:57:44,71.65,38.060,44.78,,,
1558,04/29/2023 14:58:44,71.71,38.060,44.82,,,
1559,04/29/2023 14:59:44,71.65,37.990,44.73,,,
1560,04/29/2023 15:00:44,71.71,38.010,44.79,,,
1561,04/29/2023 15:01:44,71.71,37.930,44.73,,,
1562,04/29/2023 15:02:44,71.71,37.890,44.70,,,
1563,04/29/2023 15:03:44,71.71,37.870,44.69,,,
1564,04/29/2023 15:04:44,71.74,37.820,44.69,,,
1565,04/29/2023 15:05:44,71.74,37.770,44.65,,,
1566,04/29/2023 15:06:44,71.71,37.730,44.59,,,
1567,04/29/2023 15:07:44,71.71,37.720,44.59,,,
1568,04/29/2023 15:08:44,71.71,37.690,44.56,,,
1569,04/29/2023 15:09:44,71.74,37.710,44.61,,,
1570,04/29/2023 15:10:44,71.74,37.690,44.60,,,
1571,04/29/2023 15:11:44,71.74,37.650,44.57,,,
1572,04/29/2023 15:12:44,71.71,37.630,44.53,,,
1573,04/29/2023 15:13:44,71.74,37.630,44.56,,,
1574,04/29/2023 15:14:44,71.74,37.600,44.54,,,
1575,04/29/2023 15:15:44,71.74,37.530,44.49,,,
1576,04/29/2023 15:16:44,71.71,37.550,44.47,,,
1577,04/29/2023 15:17:44,71.71,37.600,44.51,,,
1578,04/29/2023 15:18:44,71.74,37.570,44.51,,,
1579,04/29/2023 15:19:44,71.74,37.570,44.51,,,
1580,04/29/2023 15:20:44,71.80,37.530,44.53,,,
1581,04/29/2023 15:21:44,71.80,37.420,44.46,,,
1582,04/29/2023 15:22:44,71.80,37.440,44.47,,,
1583,04/29/2023 15:23:44,71.80,37.420,44.46,,,
1584,04/29/2023 15:24:44,71.83,37.350,44.44,,,
1585,04/29/2023 15:25:44,71.83,37.370,44.45,,,
1586,04/29/2023 15:26:44,71.83,37.300,44.40,,,
1587,04/29/2023 15:27:44,71.83,37.270,44.38,,,
1588,04/29/2023 15:28:44,71.83,37.270,44.38,,,
1589,04/29/2023 15:29:44,71.83,37.270,44.39,,,
1590,04/29/2023 15:30:44,71.83,37.280,44.39,,,
1591,04/29/2023 15:31:44,71.83,37.270,44.38,,,
1592,04/29/2023 15:32:44,71.87,37.290,44.43,,,
1593,04/29/2023 15:33:44,71.87,37.320,44.45,,,
1594,04/29/2023 15:34:44,71.87,37.240,44.40,,,
1595,04/29/2023 15:35:44,71.87,37.290,44.43,,,
1596,04/29/2023 15:36:44,71.87,37.210,44.38,,,
1597,04/29/2023 15:37:44,71.87,37.110,44.30,,,
1598,04/29/2023 15:38:44,71.87,37.010,44.23,,,
1599,04/29/2023 15:39:44,71.87,36.930,44.18,,,
1600,04/29/2023 15:40:44,71.87,36.850,44.12,,,
1601,04/29/2023 15:41:44,71.83,36.800,44.05,,,
1602,04/29/2023 15:42:44,71.83,36.800,44.05,,,
1603,04/29/2023 15:43:44,71.80,36.750,43.98,,,
1604,04/29/2023 15:44:44,71.80,36.780,44.00,,,
1605,04/29/2023 15:45:44,71.74,36.740,43.93,,,
1606,04/29/2023 15:46:44,71.74,36.660,43.87,,,
1607,04/29/2023 15:47:44,71.74,36.680,43.89,,,
1608,04/29/2023 15:48:44,71.74,36.580,43.82,,,
1609,04/29/2023 15:49:44,71.74,36.430,43.71,,,
1610,04/29/2023 15:50:44,71.74,36.380,43.67,,,
1611,04/29/2023 15:51:44,71.74,36.310,43.62,,,
1612,04/29/2023 15:52:44,71.74,36.250,43.58,,,
1613,04/29/2023 15:53:44,71.71,36.180,43.49,,,
1614,04/29/2023 15:54:44,71.71,36.170,43.49,,,
1615,04/29/2023 15:55:44,71.65,36.150,43.43,,,
1616,04/29/2023 15:56:44,71.71,36.000,43.36,,,
1617,04/29/2023 15:57:44,71.71,36.000,43.36,,,
1618,04/29/2023 15:58:44,71.71,36.070,43.41,,,
1619,04/29/2023 15:59:44,71.65,36.100,43.39,,,
1620,04/29/2023 16:00:44,71.65,36.080,43.38,,,
1621,04/29/2023 16:01:44,71.65,36.020,43.33,,,
1622,04/29/2023 16:02:44,71.62,35.800,43.14,,,
1623,04/29/2023 16:03:44,71.62,35.800,43.14,,,
1624,04/29/2023 16:04:44,71.62,35.740,43.09,,,
1625,04/29/2023 16:05:44,71.58,35.500,42.89,,,
1626,04/29/2023 16:06:44,71.58,35.500,42.89,,,
1627,04/29/2023 16:07:44,71.58,35.470,42.86,,,
1628,04/29/2023 16:08:44,71.58,35.550,42.93,,,
1629,04/29/2023 16:09:44,71.58,35.480,42.87,,,
1630,04/29/2023 16:10:44,71.58,35.500,42.89,,,
1631,04/29/2023 16:11:44,71.53,35.580,42.90,,,
1632,04/29/2023 16:12:44,71.53,35.520,42.86,,,
1633,04/29/2023 16:13:44,71.58,35.410,42.82,,,
1634,04/29/2023 16:14:44,71.58,35.380,42.80,,,
1635,04/29/2023 16:15:44,71.58,35.160,42.64,,,
1636,04/29/2023 16:16:44,71.58,35.090,42.59,,,
1637,04/29/2023 16:17:44,71.53,34.910,42.41,,,
1638,04/29/2023 16:18:44,71.53,34.980,42.46,,,
1639,04/29/2023 16:19:44,71.53,34.980,42.46,,,
1640,04/29/2023 16:20:44,71.53,34.860,42.37,,,
1641,04/29/2023 16:21:44,71.49,34.890,42.36,,,
1642,04/29/2023 16:22:44,71.53,34.820,42.34,,,
1643,04/29/2023 16:23:44,71.49,34.780,42.27,,,
1644,04/29/2023 16:24:44,71.49,34.790,42.28,,,
1645,04/29/2023 16:25:44,71.49,34.810,42.30,,,
1646,04/29/2023 16:26:44,71.49,34.720,42.23,,,
1647,04/29/2023 16:27:44,71.53,34.840,42.35,,,
1648,04/29/2023 16:28:44,71.53,34.820,42.34,,,
1649,04/29/2023 16:29:44,71.53,34.760,42.29,,,
1650,04/29/2023 16:30:44,71.53,34.670,42.23,,,
1651,04/29/2023 16:31:44,71.53,34.630,42.19,,,
1652,04/29/2023 16:32:44,71.53,34.420,42.04,,,
1653,04/29/2023 16:33:44,71.49,34.280,41.90,,,
1654,04/29/2023 16:34:44,71.49,34.300,41.92,,,
1655,04/29/2023 16:35:44,71.49,34.320,41.93,,,
1656,04/29/2023 16:36:44,71.49,34.350,41.95,,,
1657,04/29/2023 16:37:44,71.49,34.350,41.95,,,
1658,04/29/2023 16:38:44,71.49,34.230,41.86,,,
1659,04/29/2023 16:39:44,71.49,34.280,41.90,,,
1660,04/29/2023 16:40:44,71.49,34.200,41.84,,,
1661,04/29/2023 16:41:44,71.49,34.240,41.87,,,
1662,04/29/2023 16:42:44,71.49,34.060,41.73,,,
1663,04/29/2023 16:43:44,71.44,34.020,41.66,,,
1664,04/29/2023 16:44:44,71.49,34.000,41.69,,,
1665,04/29/2023 16:45:44,71.49,34.020,41.70,,,
1666,04/29/2023 16:46:44,71.49,34.000,41.69,,,
1667,04/29/2023 16:47:44,71.49,34.050,41.72,,,
1668,04/29/2023 16:48:44,71.49,34.060,41.73,,,
1669,04/29/2023 16:49:44,71.49,34.020,41.70,,,
1670,04/29/2023 16:50:44,71.49,33.960,41.66,,,
1671,04/29/2023 16:51:44,71.49,33.940,41.64,,,
1672,04/29/2023 16:52:44,71.49,33.720,41.47,,,
1673,04/29/2023 16:53:44,71.53,33.700,41.49,,,
1674,04/29/2023 16:54:44,71.53,33.720,41.51,,,
1675,04/29/2023 16:55:44,71.49,33.690,41.45,,,
1676,04/29/2023 16:56:44,71.49,33.650,41.42,,,
1677,04/29/2023 16:57:44,71.49,33.770,41.51,,,
1678,04/29/2023 16:58:44,71.49,33.790,41.53,,,
1679,04/29/2023 16:59:44,71.44,33.710,41.42,,,
1680,04/29/2023 17:00:44,71.44,33.700,41.41,,,
1681,04/29/2023 17:01:44,71.44,33.710,41.42,,,
1682,04/29/2023 17:02:44,71.44,33.710,41.42,,,
1683,04/29/2023 17:03:44,71.44,33.710,41.42,,,
1684,04/29/2023 17:04:44,71.44,33.780,41.47,,,
1685,04/29/2023 17:05:44,71.44,33.780,41.47,,,
1686,04/29/2023 17:06:44,71.49,33.780,41.52,,,
1687,04/29/2023 17:07:44,71.49,33.810,41.55,,,
1688,04/29/2023 17:08:44,71.49,33.780,41.52,,,
1689,04/29/2023 17:09:44,71.49,33.650,41.42,,,
1690,04/29/2023 17:10:44,71.53,33.610,41.42,,,
1691,04/29/2023 17:11:44,71.53,33.530,41.36,,,
1692,04/29/2023 17:12:44,71.53,33.550,41.38,,,
1693,04/29/2023 17:13:44,71.53,33.470,41.31,,,
1694,04/29/2023 17:14:44,71.49,33.470,41.28,,,
1695,04/29/2023 17:15:44,71.49,33.470,41.28,,,
1696,04/29/2023 17:16:44,71.49,33.500,41.31,,,
1697,04/29/2023 17:17:44,71.44,33.400,41.18,,,
1698,04/29/2023 17:18:44,71.44,33.490,41.25,,,
1699,04/29/2023 17:19:44,71.44,33.490,41.25,,,
1700,04/29/2023 17:20:44,71.44,33.400,41.18,,,
1701,04/29/2023 17:21:44,71.44,33.370,41.15,,,
1702,04/29/2023 17:22:44,71.44,33.390,41.17,,,
1703,04/29/2023 17:23:44,71.49,33.400,41.23,,,
1704,04/29/2023 17:24:44,71.49,33.460,41.27,,,
1705,04/29/2023 17:25:44,71.49,33.420,41.24,,,
1706,04/29/2023 17:26:44,71.49,33.420,41.24,,,
1707,04/29/2023 17:27:44,71.49,33.430,41.25,,,
1708,04/29/2023 17:28:44,71.49,33.420,41.24,,,
1709,04/29/2023 17:29:44,71.53,33.360,41.23,,,
1710,04/29/2023 17:30:44,71.53,33.360,41.23,,,
1711,04/29/2023 17:31:44,71.53,33.260,41.15,,,
1712,04/29/2023 17:32:44,71.53,33.220,41.12,,,
1713,04/29/2023 17:33:44,71.49,33.220,41.08,,,
1714,04/29/2023 17:34:44,71.49,33.220,41.08,,,
1715,04/29/2023 17:35:44,71.49,33.160,41.04,,,
1716,04/29/2023 17:36:44,71.44,33.180,41.01,,,
1717,04/29/2023 17:37:44,71.44,33.180,41.01,,,
1718,04/29/2023 17:38:44,71.44,33.180,41.01,,,
1719,04/29/2023 17:39:44,71.44,33.200,41.03,,,
1720,04/29/2023 17:40:44,71.44,33.170,41.00,,,
1721,04/29/2023 17:41:44,71.44,33.200,41.03,,,
1722,04/29/2023 17:42:44,71.44,33.220,41.04,,,
1723,04/29/2023 17:43:44,71.44,33.280,41.08,,,
1724,04/29/2023 17:44:44,71.49,33.360,41.19,,,
1725,04/29/2023 17:45:44,71.49,33.380,41.21,,,
1726,04/29/2023 17:46:44,71.53,33.400,41.26,,,
1727,04/29/2023 17:47:44,71.53,33.360,41.23,,,
1728,04/29/2023 17:48:44,71.53,33.250,41.14,,,
1729,04/29/2023 17:49:44,71.53,33.180,41.09,,,
1730,04/29/2023 17:50:44,71.53,33.160,41.07,,,
1731,04/29/2023 17:51:44,71.53,33.070,41.01,,,
1732,04/29/2023 17:52:44,71.53,33.120,41.04,,,
1733,04/29/2023 17:53:44,71.49,33.070,40.97,,,
1734,04/29/2023 17:54:44,71.49,33.090,40.99,,,
1735,04/29/2023 17:55:44,71.49,33.090,40.99,,,
1736,04/29/2023 17:56:44,71.49,33.090,40.99,,,
1737,04/29/2023 17:57:44,71.49,33.160,41.04,,,
1738,04/29/2023 17:58:44,71.44,33.140,40.98,,,
1739,04/29/2023 17:59:44,71.44,33.180,41.01,,,
1740,04/29/2023 18:00:44,71.44,33.150,40.99,,,
1741,04/29/2023 18:01:44,71.44,33.090,40.94,,,
1742,04/29/2023 18:02:44,71.44,33.120,40.96,,,
1743,04/29/2023 18:03:44,71.49,33.160,41.04,,,
1744,04/29/2023 18:04:44,71.49,33.170,41.05,,,
1745,04/29/2023 18:05:44,71.49,33.230,41.09,,,
1746,04/29/2023 18:06:44,71.49,33.230,41.09,,,
1747,04/29/2023 18:07:44,71.53,33.200,41.10,,,
1748,04/29/2023 18:08:44,71.49,33.200,41.07,,,
1749,04/29/2023 18:09:44,71.53,33.140,41.06,,,
1750,04/29/2023 18:10:44,71.53,33.020,40.96,,,
1751,04/29/2023 18:11:44,71.53,33.060,40.99,,,
1752,04/29/2023 18:12:44,71.53,33.010,40.95,,,
1753,04/29/2023 18:13:44,71.53,33.090,41.02,,,
1754,04/29/2023 18:14:44,71.53,33.020,40.96,,,
1755,04/29/2023 18:15:44,71.53,33.040,40.98,,,
1756,04/29/2023 18:16:44,71.49,33.010,40.92,,,
1757,04/29/2023 18:17:44,71.49,33.070,40.97,,,
1758,04/29/2023 18:18:44,71.49,33.100,40.99,,,
1759,04/29/2023 18:19:44,71.44,33.110,40.96,,,
1760,04/29/2023 18:20:44,71.44,33.090,40.94,,,
1761,04/29/2023 18:21:44,71.44,33.080,40.93,,,
1762,04/29/2023 18:22:44,71.44,33.050,40.91,,,
1763,04/29/2023 18:23:44,71.44,33.070,40.92,,,
1764,04/29/2023 18:24:44,71.44,33.100,40.95,,,
1765,04/29/2023 18:25:44,71.44,33.120,40.96,,,
1766,04/29/2023 18:26:44,71.49,33.170,41.05,,,
1767,04/29/2023 18:27:44,71.49,33.180,41.05,,,
1768,04/29/2023 18:28:44,71.49,33.200,41.07,,,
1769,04/29/2023 18:29:44,71.53,33.180,41.09,,,
1770,04/29/2023 18:30:44,71.53,33.110,41.03,,,
1771,04/29/2023 18:31:44,71.53,33.070,41.01,,,
1772,04/29/2023 18:32:44,71.53,33.070,41.01,,,
1773,04/29/2023 18:33:44,71.53,33.060,40.99,,,
1774,04/29/2023 18:34:44,71.49,33.090,40.99,,,
1775,04/29/2023 18:35:44,71.49,33.040,40.95,,,
1776,04/29/2023 18:36:44,71.49,33.010,40.92,,,
1777,04/29/2023 18:37:44,71.49,33.040,40.95,,,
1778,04/29/2023 18:38:44,71.49,33.040,40.95,,,
1779,04/29/2023 18:39:44,71.49,33.070,40.97,,,
1780,04/29/2023 18:40:44,71.44,33.050,40.91,,,
1781,04/29/2023 18:41:44,71.44,33.000,40.87,,,
1782,04/29/2023 18:42:44,71.44,32.980,40.86,,,
1783,04/29/2023 18:43:44,71.44,33.010,40.88,,,
1784,04/29/2023 18:44:44,71.44,32.970,40.85,,,
1785,04/29/2023 18:45:44,71.44,32.930,40.82,,,
1786,04/29/2023 18:46:44,71.44,32.970,40.85,,,
1787,04/29/2023 18:47:44,71.44,32.980,40.86,,,
1788,04/29/2023 18:48:44,71.44,32.930,40.82,,,
1789,04/29/2023 18:49:44,71.44,32.950,40.83,,,
1790,04/29/2023 18:50:44,71.44,32.950,40.83,,,
1791,04/29/2023 18:51:44,71.44,32.950,40.83,,,
1792,04/29/2023 18:52:44,71.40,32.900,40.76,,,
1793,04/29/2023 18:53:44,71.40,32.920,40.77,,,
1794,04/29/2023 18:54:44,71.40,32.970,40.81,,,
1795,04/29/2023 18:55:44,71.37,32.950,40.77,,,
1796,04/29/2023 18:56:44,71.37,32.970,40.78,,,
1797,04/29/2023 18:57:44,71.31,32.890,40.67,,,
1798,04/29/2023 18:58:44,71.31,32.920,40.70,,,
1799,04/29/2023 18:59:44,71.31,32.890,40.67,,,
1800,04/29/2023 19:00:44,71.28,32.890,40.64,,,
1801,04/29/2023 19:01:44,71.24,32.850,40.58,,,
1802,04/29/2023 19:02:44,71.24,32.880,40.60,,,
1803,04/29/2023 19:03:44,71.19,32.850,40.53,,,
1804,04/29/2023 19:04:44,71.19,32.870,40.54,,,
1805,04/29/2023 19:05:44,71.10,32.870,40.47,,,
1806,04/29/2023 19:06:44,71.06,32.940,40.49,,,
1807,04/29/2023 19:07:44,71.06,32.930,40.49,,,
1808,04/29/2023 19:08:44,71.06,32.950,40.50,,,
1809,04/29/2023 19:09:44,71.06,32.950,40.50,,,
1810,04/29/2023 19:10:44,71.06,32.920,40.47,,,
1811,04/29/2023 19:11:44,71.06,32.950,40.50,,,
1812,04/29/2023 19:12:44,71.06,32.950,40.50,,,
1813,04/29/2023 19:13:44,71.06,32.980,40.52,,,
1814,04/29/2023 19:14:44,71.06,32.980,40.52,,,
1815,04/29/2023 19:15:44,71.06,32.950,40.50,,,
1816,04/29/2023 19:16:44,71.06,32.980,40.52,,,
1817,04/29/2023 19:17:44,71.02,32.960,40.47,,,
1818,04/29/2023 19:18:44,71.02,33.000,40.50,,,
1819,04/29/2023 19:19:44,70.97,33.010,40.47,,,
1820,04/29/2023 19:20:44,70.97,33.020,40.47,,,
1821,04/29/2023 19:21:44,70.93,33.010,40.44,,,
1822,04/29/2023 19:22:44,70.93,33.050,40.47,,,
1823,04/29/2023 19:23:44,70.88,33.080,40.44,,,
1824,04/29/2023 19:24:44,70.88,33.070,40.43,,,
1825,04/29/2023 19:25:44,70.88,33.090,40.45,,,
1826,04/29/2023 19:26:44,70.84,33.120,40.45,,,
1827,04/29/2023 19:27:44,70.84,33.140,40.46,,,
1828,04/29/2023 19:28:44,70.84,33.140,40.46,,,
1829,04/29/2023 19:29:44,70.81,33.160,40.44,,,
1830,04/29/2023 19:30:44,70.81,33.200,40.47,,,
1831,04/29/2023 19:31:44,70.81,33.180,40.46,,,
1832,04/29/2023 19:32:44,70.84,33.200,40.50,,,
1833,04/29/2023 19:33:44,70.84,33.220,40.52,,,
1834,04/29/2023 19:34:44,70.84,33.250,40.54,,,
1835,04/29/2023 19:35:44,70.84,33.260,40.55,,,
1836,04/29/2023 19:36:44,70.84,33.260,40.55,,,
1837,04/29/2023 19:37:44,70.84,33.250,40.54,,,
1838,04/29/2023 19:38:44,70.81,33.260,40.52,,,
1839,04/29/2023 19:39:44,70.81,33.230,40.49,,,
1840,04/29/2023 19:40:44,70.75,33.250,40.46,,,
1841,04/29/2023 19:41:44,70.75,33.240,40.46,,,
1842,04/29/2023 19:42:44,70.72,33.180,40.38,,,
1843,04/29/2023 19:43:44,70.68,33.220,40.38,,,
1844,04/29/2023 19:44:44,70.68,33.260,40.41,,,
1845,04/29/2023 19:45:44,70.68,33.260,40.41,,,
1846,04/29/2023 19:46:44,70.68,33.330,40.46,,,
1847,04/29/2023 19:47:44,70.68,33.360,40.49,,,
1848,04/29/2023 19:48:44,70.68,33.330,40.46,,,
1849,04/29/2023 19:49:44,70.68,33.360,40.49,,,
1850,04/29/2023 19:50:44,70.72,33.400,40.55,,,
1851,04/29/2023 19:51:44,70.72,33.430,40.57,,,
1852,04/29/2023 19:52:44,70.72,33.450,40.59,,,
1853,04/29/2023 19:53:44,70.72,33.420,40.56,,,
1854,04/29/2023 19:54:44,70.68,33.420,40.53,,,
1855,04/29/2023 19:55:44,70.68,33.380,40.50,,,
1856,04/29/2023 19:56:44,70.63,33.400,40.47,,,
1857,04/29/2023 19:57:44,70.63,33.390,40.46,,,
1858,04/29/2023 19:58:44,70.59,33.390,40.43,,,
1859,04/29/2023 19:59:44,70.59,33.420,40.46,,,
1860,04/29/2023 20:00:44,70.54,33.430,40.41,,,
1861,04/29/2023 20:01:44,70.54,33.450,40.43,,,
1862,04/29/2023 20:02:44,70.50,33.450,40.40,,,
1863,04/29/2023 20:03:44,70.50,33.480,40.42,,,
1864,04/29/2023 20:04:44,70.50,33.480,40.42,,,
1865,04/29/2023 20:05:44,70.50,33.500,40.44,,,
1866,04/29/2023 20:06:44,70.50,33.570,40.49,,,
1867,04/29/2023 20:07:44,70.50,33.590,40.50,,,
1868,04/29/2023 20:08:44,70.54,33.620,40.56,,,
1869,04/29/2023 20:09:44,70.54,33.610,40.55,,,
1870,04/29/2023 20:10:44,70.54,33.590,40.54,,,
1871,04/29/2023 20:11:44,70.54,33.610,40.55,,,
1872,04/29/2023 20:12:44,70.50,33.590,40.50,,,
1873,04/29/2023 20:13:44,70.50,33.590,40.50,,,
1874,04/29/2023 20:14:44,70.50,33.590,40.50,,,
1875,04/29/2023 20:15:44,70.47,33.610,40.49,,,
1876,04/29/2023 20:16:44,70.41,33.580,40.42,,,
1877,04/29/2023 20:17:44,70.38,33.610,40.41,,,
1878,04/29/2023 20:18:44,70.38,33.650,40.44,,,
1879,04/29/2023 20:19:44,70.38,33.670,40.45,,,
1880,04/29/2023 20:20:44,70.32,33.670,40.41,,,
1881,04/29/2023 20:21:44,70.32,33.670,40.41,,,
1882,04/29/2023 20:22:44,70.32,33.690,40.43,,,
1883,04/29/2023 20:23:44,70.38,33.690,40.47,,,
1884,04/29/2023 20:24:44,70.38,33.670,40.46,,,
1885,04/29/2023 20:25:44,70.38,33.720,40.50,,,
1886,04/29/2023 20:26:44,70.38,33.770,40.53,,,
1887,04/29/2023 20:27:44,70.38,33.780,40.54,,,
1888,04/29/2023 20:28:44,70.38,33.750,40.52,,,
1889,04/29/2023 20:29:44,70.41,33.750,40.55,,,
1890,04/29/2023 20:30:44,70.38,33.730,40.50,,,
1891,04/29/2023 20:31:44,70.38,33.690,40.47,,,
